Order_ID,Order_Date,Ship_Mode,Customer_ID,Segment,City,Region,Category,Product_Name,Payment_Mode,Unit_Price,Quantity,Discount,Sales,Profit,Year,Month,Month_Name,Quarter,Profit_Margin
ORD-04740,2024-03-30,Same Day,CUST-1372,Consumer,Kolkata,East,Toys,RC Car,Credit Card,2025.36,6,0.0,12152.16,1815.68,2024,3,Mar,Q1,14.94
ORD-04741,2024-03-30,Second Class,CUST-1186,Consumer,Hyderabad,South,Books,Novel,Debit Card,431.34,9,0.0,3882.06,602.11,2024,3,Mar,Q1,15.51
ORD-04742,2024-03-31,Standard Class,CUST-1329,Consumer,Mumbai,West,Sports,Badminton Set,Debit Card,694.43,4,0.15,2361.06,739.74,2024,3,Mar,Q1,31.33
ORD-04743,2024-03-31,Standard Class,CUST-1759,Corporate,Guwahati,East,Electronics,Headphones,Credit Card,19307.02,5,0.2,77228.08,20259.35,2024,3,Mar,Q1,26.23
ORD-04744,2024-03-31,Standard Class,CUST-1636,Consumer,Chennai,South,Electronics,Tablet,Debit Card,57050.12,5,0.1,285250.6,78979.85,2024,3,Mar,Q1,27.69
ORD-04745,2024-03-31,Standard Class,CUST-1401,Corporate,Pune,West,Clothing,Jeans,Cash,5421.61,5,0.0,27108.05,6901.74,2024,3,Mar,Q1,25.46
ORD-04746,2024-03-31,Standard Class,CUST-2344,Consumer,Raipur,Central,Groceries,Pulses,Debit Card,185.66,8,0.0,1485.28,121.4,2024,3,Mar,Q1,8.17
ORD-04747,2024-03-31,Same Day,CUST-1571,Consumer,Pune,West,Furniture,Sofa,Cash,27007.65,1,0.0,27007.65,9112.35,2024,3,Mar,Q1,33.74
ORD-04748,2024-03-31,Standard Class,CUST-1168,Corporate,Nagpur,West,Furniture,Sofa,Cash,9182.33,3,0.15,23414.94,2922.4449999999997,2024,3,Mar,Q1,12.48
ORD-04749,2024-03-31,Standard Class,CUST-2487,Corporate,Gwalior,Central,Books,Data Science Guide,Cash,1209.75,8,0.1,8710.2,1052.77,2024,3,Mar,Q1,12.09
ORD-04750,2024-03-31,Standard Class,CUST-1381,Consumer,Surat,West,Books,Self-Help,Debit Card,387.79,9,0.05,3315.6,965.5,2024,3,Mar,Q1,29.12
ORD-04751,2024-03-31,Second Class,CUST-1506,Consumer,Jabalpur,Central,Toys,Puzzle,Credit Card,632.48,2,0.1,1138.46,196.75,2024,3,Mar,Q1,17.28
ORD-04752,2024-03-31,Standard Class,CUST-1060,Corporate,Bhopal,Central,Clothing,Jacket,Credit Card,474.86,4,0.2,1519.55,387.68,2024,3,Mar,Q1,25.51
ORD-04753,2024-03-31,Standard Class,CUST-1242,Consumer,Jabalpur,Central,Sports,Cricket Bat,UPI,8596.61,8,0.0,68772.88,6855.34,2024,3,Mar,Q1,9.97
ORD-04754,2024-04-01,Same Day,CUST-2450,Consumer,Kochi,South,Clothing,Saree,Debit Card,3339.83,5,0.1,15029.24,3179.68,2024,4,Apr,Q2,21.16
ORD-04755,2024-04-01,Standard Class,CUST-1822,Corporate,Guwahati,East,Electronics,Smartphone,UPI,46985.31,1,0.2,37588.25,3307.2,2024,4,Apr,Q2,8.8
ORD-04756,2024-04-01,First Class,CUST-1104,Consumer,Chennai,South,Electronics,Camera,Cash,78754.32,6,0.0,472525.92,99632.16,2024,4,Apr,Q2,21.09
ORD-04757,2024-04-02,Standard Class,CUST-1636,Consumer,Raipur,Central,Clothing,T-Shirt,Credit Card,6920.8,9,0.15,52944.12,6516.27,2024,4,Apr,Q2,12.31
ORD-04758,2024-04-02,Standard Class,CUST-2251,Home Office,Guwahati,East,Furniture,Bed Frame,UPI,29668.62,9,0.1,240315.82,44636.25,2024,4,Apr,Q2,18.57
ORD-04759,2024-04-02,Standard Class,CUST-2081,Corporate,Patna,East,Books,Self-Help,Credit Card,590.96,1,0.0,590.96,147.97,2024,4,Apr,Q2,25.04
ORD-04760,2024-04-02,Second Class,CUST-1868,Consumer,Bhopal,Central,Electronics,Laptop,Net Banking,15770.74,4,0.0,63082.96,19752.69,2024,4,Apr,Q2,31.31
ORD-04761,2024-04-03,First Class,CUST-1008,Corporate,Ranchi,East,Sports,Cricket Bat,Credit Card,9146.69,1,0.1,8232.02,819.8,2024,4,Apr,Q2,9.96
ORD-04762,2024-04-03,Standard Class,CUST-1490,Consumer,Guwahati,East,Groceries,Pulses,Debit Card,219.01,7,0.1,1379.76,438.74,2024,4,Apr,Q2,31.8
ORD-04763,2024-04-04,Standard Class,CUST-2017,Home Office,Coimbatore,South,Clothing,Jeans,Credit Card,431.78,3,0.1,1165.81,194.7,2024,4,Apr,Q2,16.7
ORD-04764,2024-04-04,Standard Class,CUST-1291,Corporate,Patna,East,Furniture,Bookshelf,UPI,41515.43,2,0.0,83030.86,25169.89,2024,4,Apr,Q2,30.31
ORD-04765,2024-04-04,Second Class,CUST-1205,Consumer,Jabalpur,Central,Clothing,Shoes,Net Banking,1791.13,8,0.1,12896.14,2627.77,2024,4,Apr,Q2,20.38
ORD-04766,2024-04-05,Standard Class,CUST-2461,Consumer,Lucknow,North,Groceries,Pulses,Credit Card,431.09,9,0.0,3879.81,1197.55,2024,4,Apr,Q2,30.87
ORD-04767,2024-04-05,Standard Class,CUST-2495,Consumer,Agra,North,Furniture,Wardrobe,Credit Card,49739.22,7,0.05,330765.81,82310.15,2024,4,Apr,Q2,24.88
ORD-04768,2024-04-05,Standard Class,CUST-2314,Consumer,Lucknow,North,Electronics,Headphones,Credit Card,32998.03,6,0.05,188088.77,38109.58,2024,4,Apr,Q2,20.26
ORD-04769,2024-04-05,Standard Class,CUST-2034,Corporate,Bhopal,Central,Electronics,Headphones,UPI,35439.65,6,0.1,191374.11,27512.25,2024,4,Apr,Q2,14.38
ORD-04770,2024-04-06,First Class,CUST-1788,Consumer,Chandigarh,North,Groceries,Spices,Debit Card,405.94,9,0.0,3653.46,1244.63,2024,4,Apr,Q2,34.07
ORD-04771,2024-04-06,Second Class,CUST-1108,Consumer,Kochi,South,Toys,Lego Set,Cash,4090.23,5,0.0,20451.15,5936.34,2024,4,Apr,Q2,29.03
ORD-04772,2024-04-06,Standard Class,CUST-1119,Consumer,Gwalior,Central,Clothing,Saree,Credit Card,5967.07,5,0.0,29835.35,4903.62,2024,4,Apr,Q2,16.44
ORD-04773,2024-04-06,Standard Class,CUST-1414,Consumer,Jabalpur,Central,Sports,Badminton Set,UPI,517.92,2,0.0,1035.84,103.6,2024,4,Apr,Q2,10.0
ORD-04774,2024-04-06,Standard Class,CUST-1334,Consumer,Bhopal,Central,Groceries,Rice (5kg),Debit Card,468.82,6,0.0,2812.92,798.48,2024,4,Apr,Q2,28.39
ORD-04775,2024-04-06,Standard Class,CUST-1127,Corporate,Bhubaneswar,East,Toys,Puzzle,UPI,3635.23,6,0.1,19630.24,6811.37,2024,4,Apr,Q2,34.7
ORD-04776,2024-04-07,Second Class,CUST-2431,Corporate,Kolkata,East,Books,Python Programming,UPI,917.97,6,0.15,4681.65,625.9,2024,4,Apr,Q2,13.37
ORD-04777,2024-04-07,Standard Class,CUST-1412,Home Office,Patna,East,Groceries,Pulses,Credit Card,205.36,4,0.1,739.3,240.09,2024,4,Apr,Q2,32.48
ORD-04778,2024-04-07,Standard Class,CUST-1215,Home Office,Nagpur,West,Groceries,Flour (2kg),Cash,400.65,7,0.05,2664.32,233.42,2024,4,Apr,Q2,8.76
ORD-04779,2024-04-08,Standard Class,CUST-2217,Corporate,Hyderabad,South,Books,Comics,Cash,937.67,9,0.0,8439.03,2832.66,2024,4,Apr,Q2,33.57
ORD-04780,2024-04-08,Second Class,CUST-1914,Corporate,Indore,Central,Furniture,Chair,Debit Card,41527.69,1,0.25,31145.77,8521.53,2024,4,Apr,Q2,27.36
ORD-04781,2024-04-08,Standard Class,CUST-2127,Home Office,Gwalior,Central,Clothing,Jacket,Credit Card,6277.99,3,0.0,18833.97,2900.03,2024,4,Apr,Q2,15.4
ORD-04782,2024-04-08,First Class,CUST-2212,Consumer,Ranchi,East,Electronics,Headphones,UPI,23309.06,9,0.1,188803.39,26694.83,2024,4,Apr,Q2,14.14
ORD-04783,2024-04-08,Second Class,CUST-2275,Consumer,Jabalpur,Central,Books,Textbook,Net Banking,762.54,5,0.2,3050.16,741.28,2024,4,Apr,Q2,24.3
ORD-04784,2024-04-08,Second Class,CUST-2237,Consumer,Jabalpur,Central,Books,Novel,Net Banking,341.54,6,0.1,1844.32,420.6,2024,4,Apr,Q2,22.81
ORD-04785,2024-04-08,Second Class,CUST-1101,Corporate,Delhi,North,Electronics,Headphones,UPI,20260.51,8,0.0,162084.08,52787.71,2024,4,Apr,Q2,32.57
ORD-04786,2024-04-09,Standard Class,CUST-1164,Corporate,Jabalpur,Central,Groceries,Oil (1L),Debit Card,470.83,9,0.0,4237.47,1185.95,2024,4,Apr,Q2,27.99
ORD-04787,2024-04-09,Standard Class,CUST-1183,Consumer,Ahmedabad,West,Furniture,Wardrobe,Debit Card,28385.36,8,0.0,227082.88,48166.43,2024,4,Apr,Q2,21.21
ORD-04788,2024-04-09,First Class,CUST-1565,Corporate,Kolkata,East,Electronics,Laptop,Credit Card,48171.15,3,0.1,130062.11,42695.46,2024,4,Apr,Q2,32.83
ORD-04789,2024-04-10,Same Day,CUST-1066,Consumer,Chennai,South,Toys,Lego Set,Debit Card,2059.37,1,0.1,1853.43,422.25,2024,4,Apr,Q2,22.78
ORD-04790,2024-04-10,Second Class,CUST-1027,Consumer,Kochi,South,Clothing,Dress,Credit Card,6171.81,5,0.15,26230.19,7997.73,2024,4,Apr,Q2,30.49
ORD-04791,2024-04-10,Second Class,CUST-1429,Consumer,Jaipur,North,Electronics,Tablet,Credit Card,15426.69,7,0.0,107986.83,32642.56,2024,4,Apr,Q2,30.23
ORD-04792,2024-04-10,Standard Class,CUST-1609,Consumer,Hyderabad,South,Groceries,Oil (1L),UPI,430.85,2,0.15,732.44,238.6,2024,4,Apr,Q2,32.58
ORD-04793,2024-04-10,Standard Class,CUST-1972,Consumer,Chennai,South,Sports,Dumbbells,Net Banking,4260.68,1,0.15,3621.58,254.53,2024,4,Apr,Q2,7.03
ORD-04794,2024-04-11,Same Day,CUST-1239,Corporate,Ranchi,East,Electronics,Laptop,Net Banking,10995.92,4,0.0,43983.68,9902.75,2024,4,Apr,Q2,22.51
ORD-04795,2024-04-11,First Class,CUST-1492,Home Office,Patna,East,Groceries,Oil (1L),Credit Card,384.19,3,0.0,1152.57,219.59,2024,4,Apr,Q2,19.05
ORD-04796,2024-04-11,Standard Class,CUST-1219,Corporate,Ahmedabad,West,Groceries,Pulses,Net Banking,120.28,4,0.1,433.01,85.37,2024,4,Apr,Q2,19.72
ORD-04797,2024-04-11,Standard Class,CUST-2412,Corporate,Jaipur,North,Electronics,Laptop,Credit Card,16267.67,1,0.05,15454.29,2904.99,2024,4,Apr,Q2,18.8
ORD-04798,2024-04-11,Standard Class,CUST-2016,Corporate,Hyderabad,South,Electronics,Tablet,Debit Card,43548.2,2,0.0,87096.4,2922.4449999999997,2024,4,Apr,Q2,3.36
ORD-04799,2024-04-12,Standard Class,CUST-1202,Corporate,Ahmedabad,West,Groceries,Pulses,Cash,74.22,1,0.0,74.22,10.8,2024,4,Apr,Q2,14.55
ORD-04800,2024-04-12,Standard Class,CUST-2207,Corporate,Delhi,North,Clothing,Saree,Debit Card,1247.97,3,0.15,3182.32,600.9,2024,4,Apr,Q2,18.88
ORD-04801,2024-04-12,Second Class,CUST-1955,Corporate,Coimbatore,South,Toys,Board Game,Net Banking,3148.41,4,0.0,12593.64,1387.88,2024,4,Apr,Q2,11.02
ORD-04802,2024-04-12,Standard Class,CUST-2335,Consumer,Hyderabad,South,Books,Data Science Guide,Debit Card,797.07,1,0.0,797.07,100.04,2024,4,Apr,Q2,12.55
ORD-04803,2024-04-13,Second Class,CUST-2136,Consumer,Bhubaneswar,East,Toys,Lego Set,Debit Card,2876.14,6,0.15,14668.31,3639.59,2024,4,Apr,Q2,24.81
ORD-04804,2024-04-13,Second Class,CUST-1849,Corporate,Raipur,Central,Clothing,Shoes,Credit Card,2440.07,2,0.1,4392.13,373.69,2024,4,Apr,Q2,8.51
ORD-04805,2024-04-13,First Class,CUST-1093,Consumer,Lucknow,North,Toys,RC Car,UPI,998.49,5,0.1,4493.2,477.84,2024,4,Apr,Q2,10.63
ORD-04806,2024-04-13,First Class,CUST-1214,Corporate,Kochi,South,Furniture,Sofa,Debit Card,31732.39,8,0.05,241166.16,50261.53,2024,4,Apr,Q2,20.84
ORD-04807,2024-04-14,Standard Class,CUST-2290,Consumer,Delhi,North,Clothing,Saree,UPI,3711.98,4,0.1,13363.13,843.64,2024,4,Apr,Q2,6.31
ORD-04808,2024-04-14,Second Class,CUST-1794,Consumer,Surat,West,Electronics,Smartphone,Cash,62723.8,5,0.1,282257.1,24860.67,2024,4,Apr,Q2,8.81
ORD-04809,2024-04-15,Standard Class,CUST-1318,Home Office,Ahmedabad,West,Electronics,Smartphone,Cash,11829.89,9,0.25,79851.76,24674.66,2024,4,Apr,Q2,30.9
ORD-04810,2024-04-15,Same Day,CUST-1726,Consumer,Raipur,Central,Sports,Dumbbells,Debit Card,6679.88,2,0.0,13359.76,4059.28,2024,4,Apr,Q2,30.38
ORD-04811,2024-04-15,Standard Class,CUST-2400,Consumer,Chennai,South,Furniture,Sofa,Credit Card,30359.01,2,0.0,60718.02,9370.78,2024,4,Apr,Q2,15.43
ORD-04812,2024-04-16,First Class,CUST-2464,Consumer,Ranchi,East,Clothing,T-Shirt,Cash,3475.03,6,0.0,20850.18,3219.21,2024,4,Apr,Q2,15.44
ORD-04813,2024-04-16,Standard Class,CUST-2263,Home Office,Chennai,South,Groceries,Sugar (1kg),Net Banking,108.49,6,0.1,585.85,193.89,2024,4,Apr,Q2,33.1
ORD-04814,2024-04-16,Standard Class,CUST-1104,Corporate,Lucknow,North,Clothing,Dress,UPI,6922.08,3,0.1,18689.62,1079.37,2024,4,Apr,Q2,5.78
ORD-04815,2024-04-16,Standard Class,CUST-2478,Corporate,Mumbai,West,Groceries,Pulses,Credit Card,288.97,9,0.0,2600.73,582.79,2024,4,Apr,Q2,22.41
ORD-04816,2024-04-16,Second Class,CUST-2039,Home Office,Agra,North,Clothing,Saree,Credit Card,7577.67,1,0.05,7198.79,2922.4449999999997,2024,4,Apr,Q2,40.6
ORD-04817,2024-04-16,Standard Class,CUST-1529,Consumer,Jabalpur,Central,Books,Textbook,Debit Card,294.5,3,0.0,883.5,253.0,2024,4,Apr,Q2,28.64
ORD-04818,2024-04-17,Standard Class,CUST-1201,Consumer,Pune,West,Books,Data Science Guide,UPI,581.24,8,0.0,4649.92,1560.17,2024,4,Apr,Q2,33.55
ORD-04819,2024-04-17,First Class,CUST-2191,Consumer,Bhubaneswar,East,Furniture,Chair,Debit Card,47739.89,8,0.25,286439.34,44898.87,2024,4,Apr,Q2,15.67
ORD-04820,2024-04-17,Standard Class,CUST-2327,Corporate,Mumbai,West,Clothing,Jeans,UPI,1521.21,4,0.1,5476.36,993.14,2024,4,Apr,Q2,18.14
ORD-04821,2024-04-17,Standard Class,CUST-1583,Corporate,Coimbatore,South,Clothing,Saree,Net Banking,7065.12,8,0.0,56520.96,14208.78,2024,4,Apr,Q2,25.14
ORD-04822,2024-04-17,Standard Class,CUST-2302,Consumer,Chennai,South,Books,Self-Help,Debit Card,1002.84,8,0.0,8022.72,2729.18,2024,4,Apr,Q2,34.02
ORD-04823,2024-04-18,Standard Class,CUST-1955,Consumer,Pune,West,Clothing,T-Shirt,Credit Card,358.35,1,0.0,358.35,113.68,2024,4,Apr,Q2,31.72
ORD-04824,2024-04-18,Second Class,CUST-2072,Consumer,Indore,Central,Clothing,Jacket,Net Banking,5699.25,3,0.15,14533.09,3634.96,2024,4,Apr,Q2,25.01
ORD-04825,2024-04-18,Standard Class,CUST-1673,Corporate,Kochi,South,Electronics,Smart TV,Debit Card,74316.35,1,0.05,70600.53,21675.57,2024,4,Apr,Q2,30.7
ORD-04826,2024-04-18,Same Day,CUST-1746,Consumer,Kochi,South,Furniture,Bed Frame,Debit Card,3554.38,2,0.3,4976.13,376.0,2024,4,Apr,Q2,7.56
ORD-04827,2024-04-18,Standard Class,CUST-1019,Consumer,Patna,East,Furniture,Bookshelf,Debit Card,4815.09,4,0.15,16371.31,2670.78,2024,4,Apr,Q2,16.31
ORD-04828,2024-04-19,First Class,CUST-2287,Consumer,Ahmedabad,West,Books,Data Science Guide,Debit Card,172.76,3,0.1,466.45,25.15,2024,4,Apr,Q2,5.39
ORD-04829,2024-04-19,Second Class,CUST-1246,Corporate,Kochi,South,Clothing,Shoes,Cash,3096.54,6,0.15,15792.35,1630.43,2024,4,Apr,Q2,10.32
ORD-04830,2024-04-19,First Class,CUST-1157,Corporate,Gwalior,Central,Furniture,Table,Debit Card,45444.62,5,0.15,193139.64,46188.91,2024,4,Apr,Q2,23.91
ORD-04831,2024-04-19,Standard Class,CUST-1421,Consumer,Chandigarh,North,Books,Comics,Debit Card,1441.4,5,0.0,7207.0,2275.02,2024,4,Apr,Q2,31.57
ORD-04832,2024-04-20,Standard Class,CUST-1896,Corporate,Nagpur,West,Books,Comics,UPI,911.98,7,0.1,5745.47,1377.96,2024,4,Apr,Q2,23.98
ORD-04833,2024-04-21,Standard Class,CUST-1697,Corporate,Ranchi,East,Furniture,Bed Frame,Credit Card,38883.8,7,0.1,244967.94,61056.16,2024,4,Apr,Q2,24.92
ORD-04834,2024-04-21,First Class,CUST-1457,Home Office,Kochi,South,Furniture,Wardrobe,Credit Card,23670.73,9,0.05,202384.74,16422.81,2024,4,Apr,Q2,8.11
ORD-04835,2024-04-21,Standard Class,CUST-1691,Consumer,Bhopal,Central,Clothing,Saree,Cash,3558.56,8,0.0,28468.48,7101.69,2024,4,Apr,Q2,24.95
ORD-04836,2024-04-21,Same Day,CUST-2085,Corporate,Mumbai,West,Toys,Puzzle,UPI,3976.83,3,0.0,11930.49,2222.7,2024,4,Apr,Q2,18.63
ORD-04837,2024-04-21,Standard Class,CUST-1339,Consumer,Raipur,Central,Electronics,Smart TV,Credit Card,54832.51,2,0.0,109665.02,26915.31,2024,4,Apr,Q2,24.54
ORD-04838,2024-04-21,Standard Class,CUST-2446,Consumer,Raipur,Central,Toys,Doll,Credit Card,1980.26,1,0.0,1980.26,292.79,2024,4,Apr,Q2,14.79
ORD-04839,2024-04-21,Standard Class,CUST-1244,Corporate,Kolkata,East,Sports,Cricket Bat,Cash,9056.78,6,0.2,43472.54,9757.23,2024,4,Apr,Q2,22.44
ORD-04840,2024-04-21,Standard Class,CUST-1046,Consumer,Pune,West,Groceries,Spices,Cash,400.27,4,0.1,1440.97,255.37,2024,4,Apr,Q2,17.72
ORD-04841,2024-04-22,First Class,CUST-1967,Consumer,Coimbatore,South,Electronics,Smartphone,Debit Card,32842.57,3,0.1,88674.94,19294.88,2024,4,Apr,Q2,21.76
ORD-04842,2024-04-22,Standard Class,CUST-1340,Consumer,Kolkata,East,Furniture,Wardrobe,Credit Card,15682.09,2,0.1,28227.76,2656.99,2024,4,Apr,Q2,9.41
ORD-04843,2024-04-22,Standard Class,CUST-2143,Consumer,Kochi,South,Furniture,Chair,Credit Card,42488.25,2,0.1,76478.85,12905.61,2024,4,Apr,Q2,16.87
ORD-04844,2024-04-23,Standard Class,CUST-2082,Consumer,Agra,North,Electronics,Smartphone,UPI,80661.61,4,0.3,225852.51,36652.16,2024,4,Apr,Q2,16.23
ORD-04845,2024-04-23,Second Class,CUST-2384,Consumer,Bhopal,Central,Groceries,Sugar (1kg),Debit Card,163.08,1,0.05,154.93,41.97,2024,4,Apr,Q2,27.09
ORD-04846,2024-04-23,Standard Class,CUST-1908,Corporate,Lucknow,North,Toys,Puzzle,UPI,4239.58,6,0.15,21621.86,5663.26,2024,4,Apr,Q2,26.19
ORD-04847,2024-04-23,Standard Class,CUST-2070,Corporate,Raipur,Central,Groceries,Oil (1L),Cash,111.59,5,0.05,530.05,171.02,2024,4,Apr,Q2,32.26
ORD-04848,2024-04-23,Second Class,CUST-1007,Consumer,Guwahati,East,Sports,Cycle,Cash,12246.27,9,0.2,88173.14,21127.75,2024,4,Apr,Q2,23.96
ORD-04849,2024-04-23,Standard Class,CUST-1965,Corporate,Kochi,South,Electronics,Camera,Net Banking,41939.67,2,0.2,67103.47,9687.33,2024,4,Apr,Q2,14.44
ORD-04850,2024-04-23,Standard Class,CUST-1281,Home Office,Chennai,South,Furniture,Sofa,Credit Card,2131.14,9,0.2,15344.21,4372.6,2024,4,Apr,Q2,28.5
ORD-04851,2024-04-24,Standard Class,CUST-1958,Consumer,Bhubaneswar,East,Electronics,Smartphone,Debit Card,8529.89,9,0.0,76769.01,15284.66,2024,4,Apr,Q2,19.91
ORD-04852,2024-04-24,Second Class,CUST-2226,Consumer,Ahmedabad,West,Groceries,Pulses,Credit Card,76.73,9,0.0,690.57,74.61,2024,4,Apr,Q2,10.8
ORD-04853,2024-04-24,First Class,CUST-1115,Corporate,Delhi,North,Toys,Lego Set,Debit Card,768.85,4,0.0,3075.4,843.35,2024,4,Apr,Q2,27.42
ORD-04854,2024-04-24,First Class,CUST-2464,Corporate,Jaipur,North,Groceries,Pulses,Credit Card,402.62,5,0.05,1912.44,171.66,2024,4,Apr,Q2,8.98
ORD-04855,2024-04-24,First Class,CUST-1464,Consumer,Chennai,South,Electronics,Camera,Credit Card,14810.95,8,0.05,112563.22,11644.21,2024,4,Apr,Q2,10.34
ORD-04856,2024-04-24,Same Day,CUST-1958,Consumer,Bangalore,South,Clothing,Shoes,Net Banking,1895.59,8,0.1,15164.72,4210.13,2024,4,Apr,Q2,27.76
ORD-04857,2024-04-25,Standard Class,CUST-1229,Consumer,Coimbatore,South,Groceries,Spices,Cash,412.74,1,0.15,350.83,98.6,2024,4,Apr,Q2,28.1
ORD-04858,2024-04-25,Standard Class,CUST-1850,Home Office,Patna,East,Furniture,Sofa,UPI,37360.79,1,0.1,37360.79,10731.3,2024,4,Apr,Q2,28.72
ORD-04859,2024-04-25,Standard Class,CUST-1216,Consumer,Ahmedabad,West,Books,Comics,Debit Card,706.97,6,0.2,3393.46,468.29,2024,4,Apr,Q2,13.8
ORD-04860,2024-04-25,Standard Class,CUST-1873,Home Office,Agra,North,Books,Textbook,Cash,460.3,7,0.0,3222.1,998.77,2024,4,Apr,Q2,31.0
ORD-04861,2024-04-25,Second Class,CUST-1056,Consumer,Gwalior,Central,Groceries,Flour (2kg),Credit Card,252.2,2,0.05,479.18,127.85,2024,4,Apr,Q2,26.68
ORD-04862,2024-04-25,First Class,CUST-2131,Consumer,Ranchi,East,Clothing,T-Shirt,Debit Card,2426.51,2,0.1,4367.72,1311.15,2024,4,Apr,Q2,30.02
ORD-04863,2024-04-26,Standard Class,CUST-2413,Consumer,Chandigarh,North,Clothing,Dress,Cash,7562.71,5,0.1,34032.2,8936.23,2024,4,Apr,Q2,26.26
ORD-04864,2024-04-26,Standard Class,CUST-2048,Corporate,Mumbai,West,Electronics,Camera,Credit Card,44118.74,9,0.0,397068.66,88895.31,2024,4,Apr,Q2,22.39
ORD-04865,2024-04-26,Second Class,CUST-1227,Consumer,Patna,East,Clothing,Saree,UPI,3563.3,5,0.15,15144.02,1254.2,2024,4,Apr,Q2,8.28
ORD-04866,2024-04-26,Standard Class,CUST-2260,Consumer,Agra,North,Furniture,Wardrobe,Credit Card,4045.93,8,0.1,29130.7,7669.56,2024,4,Apr,Q2,26.33
ORD-04867,2024-04-26,Standard Class,CUST-1962,Home Office,Guwahati,East,Groceries,Rice (5kg),Debit Card,55.91,8,0.2,357.82,92.01,2024,4,Apr,Q2,25.71
ORD-04868,2024-04-27,Second Class,CUST-1316,Home Office,Chandigarh,North,Groceries,Sugar (1kg),Debit Card,93.84,5,0.2,375.36,53.96,2024,4,Apr,Q2,14.38
ORD-04869,2024-04-27,Standard Class,CUST-1265,Consumer,Jaipur,North,Electronics,Headphones,Net Banking,63141.05,8,0.1,454615.56,123085.31,2024,4,Apr,Q2,27.07
ORD-04870,2024-04-27,First Class,CUST-1415,Consumer,Ahmedabad,West,Furniture,Bookshelf,Credit Card,19579.71,8,0.2,125310.14,26958.77,2024,4,Apr,Q2,21.51
ORD-04871,2024-04-27,Same Day,CUST-2386,Corporate,Indore,Central,Electronics,Tablet,Cash,13592.17,5,0.15,57766.72,12582.86,2024,4,Apr,Q2,21.78
ORD-04872,2024-04-27,Standard Class,CUST-2220,Corporate,Ahmedabad,West,Electronics,Laptop,Debit Card,52419.79,5,0.25,196574.21,31507.19,2024,4,Apr,Q2,16.03
ORD-04873,2024-04-27,Standard Class,CUST-2204,Consumer,Agra,North,Books,Comics,Credit Card,1322.38,4,0.2,4231.62,359.84,2024,4,Apr,Q2,8.5
ORD-04874,2024-04-27,Second Class,CUST-2297,Home Office,Kolkata,East,Electronics,Smart TV,Cash,13654.53,1,0.15,11606.35,1335.64,2024,4,Apr,Q2,11.51
ORD-04875,2024-04-28,Standard Class,CUST-1786,Consumer,Nagpur,West,Furniture,Bookshelf,Credit Card,18450.51,9,0.05,157751.86,44272.98,2024,4,Apr,Q2,28.06
ORD-04876,2024-04-28,Standard Class,CUST-1514,Corporate,Jabalpur,Central,Electronics,Headphones,Credit Card,9864.2,2,0.0,19728.4,2592.95,2024,4,Apr,Q2,13.14
ORD-04877,2024-04-28,First Class,CUST-1985,Consumer,Chandigarh,North,Books,Novel,Credit Card,263.99,1,0.2,211.19,10.7,2024,4,Apr,Q2,5.07
ORD-04878,2024-04-28,Standard Class,CUST-2004,Corporate,Ahmedabad,West,Groceries,Spices,UPI,278.76,6,0.15,1421.68,496.32,2024,4,Apr,Q2,34.91
ORD-04879,2024-04-28,Standard Class,CUST-1247,Consumer,Ahmedabad,West,Clothing,T-Shirt,Credit Card,3446.12,5,0.0,17230.6,1950.58,2024,4,Apr,Q2,11.32
ORD-04880,2024-04-29,Standard Class,CUST-2096,Corporate,Mumbai,West,Groceries,Pulses,Debit Card,95.75,1,0.0,95.75,23.61,2024,4,Apr,Q2,24.66
ORD-04881,2024-04-29,Standard Class,CUST-1405,Home Office,Surat,West,Sports,Football,Credit Card,1281.3,7,0.1,8072.19,2648.3,2024,4,Apr,Q2,32.81
ORD-04882,2024-04-29,Standard Class,CUST-1993,Consumer,Bhubaneswar,East,Toys,Lego Set,Credit Card,3620.58,7,0.05,24076.86,5535.6,2024,4,Apr,Q2,22.99
ORD-04883,2024-04-29,Standard Class,CUST-1693,Corporate,Bhopal,Central,Clothing,Jacket,Credit Card,2857.47,3,0.0,8572.41,2483.51,2024,4,Apr,Q2,28.97
ORD-04884,2024-04-29,Standard Class,CUST-1464,Consumer,Jabalpur,Central,Books,Self-Help,Debit Card,1457.85,8,0.0,11662.8,3999.31,2024,4,Apr,Q2,34.29
ORD-04885,2024-04-30,Standard Class,CUST-1082,Home Office,Chandigarh,North,Toys,Puzzle,Credit Card,4102.39,6,0.15,20922.19,6446.32,2024,4,Apr,Q2,30.81
ORD-04886,2024-04-30,Same Day,CUST-1916,Home Office,Hyderabad,South,Toys,Action Figure,Credit Card,1581.08,4,0.0,6324.32,1374.73,2024,4,Apr,Q2,21.74
ORD-04887,2024-04-30,First Class,CUST-1858,Corporate,Patna,East,Groceries,Sugar (1kg),UPI,486.49,3,0.1,1313.52,2922.4449999999997,2024,4,Apr,Q2,222.49
ORD-04888,2024-04-30,Standard Class,CUST-2146,Corporate,Jaipur,North,Groceries,Rice (5kg),Debit Card,479.25,1,0.15,407.36,79.33,2024,4,Apr,Q2,19.47
ORD-04889,2024-04-30,Standard Class,CUST-1217,Home Office,Agra,North,Furniture,Bookshelf,Credit Card,25617.59,2,0.15,43549.9,13175.93,2024,4,Apr,Q2,30.25
